time,conjugations
0.00,123
0.10,141
0.20,132
0.30,136
0.40,105
0.50,107
0.60,119
0.70,128
0.80,131
0.90,137
1.00,116
1.10,121
1.20,134
1.30,159
1.40,161
1.50,127
1.60,119
1.70,148
1.80,137
1.90,178
2.00,162
2.10,162
2.20,189
2.30,200
2.40,191
2.50,198
2.60,212
2.70,200
2.80,260
2.90,214
3.00,227
3.10,209
3.20,219
3.30,224
3.40,206
3.50,222
3.60,242
3.70,261
3.80,263
3.90,267
4.00,272
4.10,264
4.20,272
4.30,296
4.40,280
4.50,247
4.60,268
4.70,320
4.80,297
4.90,261
5.00,337
5.10,333
5.20,349
5.30,350
5.40,345
5.50,368
5.60,371
5.70,355
5.80,366
5.90,351
6.00,325
6.10,377
6.20,391
6.30,401
6.40,383
6.50,367
6.60,402
6.70,424
6.80,408
6.90,429
7.00,423
7.10,428
7.20,466
7.30,432
7.40,437
7.50,401
7.60,447
7.70,445
7.80,464
7.90,450
8.00,455
8.10,459
8.20,492
8.30,509
8.40,451
8.50,469
8.60,497
8.70,497
8.80,500
8.90,513
9.00,550
9.10,556
9.20,549
9.30,546
9.40,540
9.50,546
9.60,592
9.70,569
9.80,596
9.90,588
10.00,589
10.10,615
10.20,629
10.30,602
10.40,629
10.50,639
10.60,633
10.70,657
10.80,663
10.90,639
11.00,676
11.10,681
11.20,703
11.30,669
11.40,709
11.50,771
11.60,705
11.70,630
11.80,705
11.90,715
12.00,732
12.10,735
12.20,616
12.30,709
12.40,730
12.50,749
12.60,738
12.70,752
12.80,782
12.90,780
13.00,793
13.10,810
13.20,840
13.30,847
13.40,836
13.50,901
13.60,889
13.70,853
13.80,847
13.90,849
14.00,880
14.10,919
14.20,952
14.30,882
14.40,910
14.50,909
14.60,927
14.70,972
14.80,971
14.90,975
15.00,1008
15.10,1016
15.20,1027
15.30,1075
15.40,1099
15.50,1064
15.60,1097
15.70,1122
15.80,1072
15.90,1150
16.00,1096
16.10,1134
16.20,1150
16.30,1136
16.40,1109
16.50,1063
16.60,1096
16.70,1095
16.80,1132
16.90,1145
17.00,1131
17.10,1138
17.20,1128
17.30,1152
17.40,1139
17.50,1151
17.60,1160
17.70,1125
17.80,1153
17.90,1120
18.00,1185
18.10,1085
18.20,1178
18.30,1147
18.40,1220
18.50,1139
18.60,1155
18.70,1179
18.80,1201
18.90,1157
19.00,1110
19.10,1173
19.20,1225
19.30,1163
19.40,1187
19.50,1198
19.60,1172
19.70,1203
19.80,1155
19.90,1146
20.00,1152
20.10,1148
20.20,1188
20.30,1187
20.40,1173
20.50,1129
20.60,1128
20.70,1107
20.80,1130
20.90,1164
21.00,1138
21.10,1221
21.20,1262
21.30,1238
21.40,1176
21.50,1230
21.60,1268
21.70,1202
21.80,1198
21.90,1212
22.00,1205
22.10,1265
22.20,1224
22.30,1256
22.40,1297
22.50,1200
22.60,1224
22.70,1239
22.80,1190
22.90,1271
23.00,1244
23.10,1224
23.20,1173
23.30,1232
23.40,1224
23.50,1227
23.60,1269
23.70,1237
23.80,1279
23.90,1237
24.00,1229
24.10,1235
24.20,1250
24.30,1277
24.40,1304
24.50,1292
24.60,1287
24.70,1322
24.80,1265
24.90,1294
25.00,1312
25.10,1322
25.20,1302
25.30,1300
25.40,1289
25.50,1219
25.60,1237
25.70,1244
25.80,1185
25.90,1232
26.00,1252
26.10,1303
26.20,1246
26.30,1282
26.40,1192
26.50,1243
26.60,1242
26.70,1192
26.80,1195
26.90,1201
27.00,1255
27.10,1257
27.20,1198
27.30,1195
27.40,1131
27.50,1190
27.60,1166
27.70,1196
27.80,1135
27.90,1124
28.00,1200
28.10,1159
28.20,1174
28.30,1200
28.40,1170
28.50,1156
28.60,1161
28.70,1192
28.80,1184
28.90,1151
29.00,1127
29.10,1147
29.20,1159
29.30,1198
29.40,1201
29.50,1251
29.60,1195
29.70,1190
29.80,1231
29.90,1173
30.00,1244
30.10,1270
30.20,1229
30.30,1265
30.40,1265
30.50,1246
30.60,1184
30.70,1237
30.80,1248
30.90,1238
31.00,1211
31.10,1242
31.20,1204
31.30,1205
31.40,1267
31.50,1274
31.60,1240
31.70,1239
31.80,1248
31.90,1241
32.00,1216
32.10,1290
32.20,1281
32.30,1272
32.40,1297
32.50,1294
32.60,1227
32.70,1245
32.80,1276
32.90,1254
33.00,1282
33.10,1316
33.20,1303
33.30,1267
33.40,1278
33.50,1284
33.60,1336
33.70,1325
33.80,1349
33.90,1287
34.00,1372
34.10,1322
34.20,1353
34.30,1249
34.40,1312
34.50,1305
34.60,1240
34.70,1272
34.80,1294
34.90,1317
35.00,1237
35.10,1229
35.20,1180
35.30,1241
35.40,1275
35.50,1218
35.60,1199
35.70,1201
35.80,1244
35.90,1215
36.00,1229
36.10,1247
36.20,1200
36.30,1222
36.40,1200
36.50,1246
36.60,1277
36.70,1278
36.80,1268
36.90,1231
37.00,1233
37.10,1244
37.20,1284
37.30,1236
37.40,1292
37.50,1264
37.60,1237
37.70,1250
37.80,1209
37.90,1255
38.00,1245
38.10,1217
38.20,1226
38.30,1218
38.40,1202
38.50,1187
38.60,1181
38.70,1232
38.80,1207
38.90,1178
39.00,1219
39.10,1244
39.20,1182
39.30,1187
39.40,1164
39.50,1249
39.60,1200
39.70,1223
39.80,1237
39.90,1212
40.00,1257
40.10,1214
40.20,1182
40.30,1219
40.40,1213
40.50,1209
40.60,1199
40.70,1176
40.80,1200
40.90,1205
41.00,1143
41.10,1160
41.20,1144
41.30,1172
41.40,1140
41.50,1151
41.60,1189
41.70,1139
41.80,1212
41.90,1149
42.00,1170
42.10,1197
42.20,1156
42.30,1113
42.40,1123
42.50,1112
42.60,1210
42.70,1223
42.80,1236
42.90,1206
43.00,1172
43.10,1190
43.20,1227
43.30,1241
43.40,1234
43.50,1171
43.60,1203
43.70,1186
43.80,1141
43.90,1218
44.00,1186
44.10,1209
44.20,1140
44.30,1140
44.40,1222
44.50,1220
44.60,1193
44.70,1211
44.80,1188
44.90,1205
45.00,1215
45.10,1118
45.20,1238
45.30,1207
45.40,1214
45.50,1138
45.60,1146
45.70,1185
45.80,1184
45.90,1218
46.00,1230
46.10,1190
46.20,1227
46.30,1247
46.40,1258
46.50,1253
46.60,1237
46.70,1200
46.80,1250
46.90,1240
47.00,1235
47.10,1225
47.20,1208
47.30,1203
47.40,1217
47.50,1287
47.60,1222
47.70,1238
47.80,1245
47.90,1229
48.00,1250
48.10,1263
48.20,1190
48.30,1245
48.40,1225
48.50,1217
48.60,1142
48.70,1195
48.80,1217
48.90,1248
49.00,1202
49.10,1216
49.20,1235
49.30,1285
49.40,1281
49.50,1233
49.60,1271
49.70,1243
49.80,1285
49.90,1249
50.00,1317
50.10,1238
50.20,1278
50.30,1272
50.40,1271
50.50,1289
50.60,1280
50.70,1219
50.80,1269
50.90,1285
51.00,1214
51.10,1228
51.20,1237
51.30,1235
51.40,1218
51.50,1234
51.60,1252
51.70,1241
51.80,1167
51.90,1206
52.00,1190
52.10,1203
52.20,1174
52.30,1218
52.40,1163
52.50,1186
52.60,1228
52.70,1173
52.80,1196
52.90,1205
53.00,1176
53.10,1222
53.20,1181
53.30,1221
53.40,1228
53.50,1205
53.60,1202
53.70,1201
53.80,1159
53.90,1212
54.00,1211
54.10,1202
54.20,1195
54.30,1182
54.40,1121
54.50,1140
54.60,1143
54.70,1170
54.80,1135
54.90,1149
55.00,1117
55.10,1158
55.20,1194
55.30,1186
55.40,1200
55.50,1199
55.60,1212
55.70,1194
55.80,1148
55.90,1162
56.00,1167
56.10,1246
56.20,1268
56.30,1256
56.40,1252
56.50,1238
56.60,1265
56.70,1196
56.80,1189
56.90,1203
57.00,1242
57.10,1258
57.20,1271
57.30,1230
57.40,1235
57.50,1320
57.60,1291
57.70,1260
57.80,1224
57.90,1264
58.00,1247
58.10,1301
58.20,1322
58.30,1304
58.40,1238
58.50,1271
58.60,1229
58.70,1239
58.80,1225
58.90,1224
59.00,1230
59.10,1252
59.20,1276
59.30,1179
59.40,1237
59.50,1260
59.60,1290
59.70,1241
59.80,1260
59.90,1250
60.00,1283
